timestamp,actual,persistence,sarima,lstm,transformer,sarima_pred_h1,sarima_pred_h6,sarima_pred_h24,lstm_pred_h1,lstm_pred_h6,lstm_pred_h24,transformer_pred_h1,transformer_pred_h6,transformer_pred_h24,station_id,station_name
2024-02-13 00:00:00+00:00,99.5,99.5,103.47371322408986,92.98621638019664,96.15935749761016,90.44860785574464,47.42308101401848,124.17118438380432,80.46920518494652,39.98414920869589,125.8779476941937,82.87232103097998,38.537138697829064,110.57048229848579,57,Bang Khun Thian
2024-02-13 01:00:00+00:00,86.2,99.5,103.47371322408986,92.98621638019664,96.15935749761016,88.76328109979968,37.311120478348734,83.72334224112535,81.476731050995,46.0293044049868,150.05856847935735,83.21570311596616,40.597431207746176,118.81165233815423,57,Bang Khun Thian
2024-02-13 02:00:00+00:00,67.5,86.2,91.74388559063051,93.51407267950151,86.5589523804945,76.00315276614634,43.24948864372554,122.26629780301059,74.3188044209725,43.37246312832752,101.12763447480553,68.19120830702394,35.93105936824242,96.89023747434331,57,Bang Khun Thian
2024-02-13 03:00:00+00:00,49.0,67.5,89.58150830480554,74.39287098831194,81.38573624423432,72.44010914713914,48.699780025473885,111.05459518747894,56.39184042014799,46.041687579328176,86.99813735237684,65.65168719067688,51.458992943297844,109.51651814252921,57,Bang Khun Thian
2024-02-13 04:00:00+00:00,40.0,49.0,79.75090551793086,48.14973171649146,65.14550205572738,63.8093679176861,60.23501324979561,108.02066977872312,40.219701496589785,56.09705039708152,128.17400643885173,55.43491626353207,52.30166660284701,84.79712817423507,57,Bang Khun Thian
2024-02-13 05:00:00+00:00,42.6,40.0,50.29343966887998,45.222148488188786,63.77686227518437,42.48278069995268,57.22948585531614,104.770957747958,43.961198299995935,47.980197359031685,65.00184397156039,61.78953381678173,54.9598053106911,75.1836115100893,57,Bang Khun Thian
2024-02-13 06:00:00+00:00,41.8,42.6,41.99357101107322,58.39549422258291,66.37531042740193,40.41837062906998,62.54236871905379,96.82209517632882,54.02799080682557,68.93234872803887,76.84666224440683,60.64279865899895,70.27374966407147,104.82119386899302,57,Bang Khun Thian
2024-02-13 07:00:00+00:00,43.8,41.8,54.1003691907258,29.743362039641557,54.77366517576435,56.11205995268542,76.77051376248356,93.81428081109014,31.203189815181027,49.63326619287843,68.58485365258905,52.924594806009715,56.96889284801332,71.61895193255506,57,Bang Khun Thian
2024-02-13 08:00:00+00:00,50.5,43.8,48.872811166556595,42.43824297686294,54.987297395256995,50.83477048131182,61.91123372175461,45.42650138734861,48.12299558989747,60.11222740507016,74.91511818969181,56.09088702216946,55.244299364429494,60.20700246322908,57,Bang Khun Thian
2024-02-13 09:00:00+00:00,59.6,50.5,41.61087157918705,57.63147692723321,53.525145495129905,47.2968350118394,56.326652175101216,45.37399396284372,66.0914796228181,81.11422747574254,99.91294787127052,57.50697801152079,61.59861502754507,66.44880733284919,57,Bang Khun Thian
2024-02-13 10:00:00+00:00,58.4,59.6,55.64048034868771,51.917487273909394,58.29256090855841,60.772157760477235,70.66387815275816,65.73407156496948,51.44204945853616,69.59622756917004,78.027682829952,52.633887100832254,56.925142657965694,33.40987626908655,57,Bang Khun Thian
2024-02-13 11:00:00+00:00,60.4,58.4,52.459325124166966,51.38564793401767,45.707796884784514,56.53976122586486,71.00860840102095,68.9231248982496,55.74518550728225,73.4185569673552,69.59490125486782,49.453802417520386,68.10856193531694,81.98870591755639,57,Bang Khun Thian
